,yad_no,view_cnt,count_train_log,count_train_label,count_test_log,total_room_cnt,wid_cd,ken_cd,lrg_cd,sml_cd,rate1,rate2,train_last_count,bus_le
101,102,1.7333333333333334,16.0,15.0,23.0,60.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,4ca7a11e6bbf7cf80367ae412deaac42,6977a8f5b8642aebb7f7e6d2474c7f86,0.9615384615384616,1.2692307692307692,9,観光
102,103,0.0,1.0,0.0,4.0,,e9316013ee1b03f4525fe361c46ce9c5,c71d257a01a8092eddf53c9f67705866,13798c9f89492b9f199e0f1a52e2f912,aaa3b1bb251c43c67a1bb7061afa9c22,0.9090909090909091,1.2727272727272727,1,0
103,104,0.0,2.0,0.0,0.0,50.0,321b69d5eec98fe6253e26b86058e6a9,0745a2107686fcb724892ce52f19d02e,5f6ef5263d833db9eb585c0b685e6817,749baed21736073c6b7b624cc76932ea,0.8333333333333334,0.8333333333333334,2,0
104,105,1.3461538461538463,93.0,78.0,2.0,184.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,9ab5718fd88c6e5f9fec37a51827d428,7aff71bb47acb796d425c5ed5e6dfb3f,0.8543689320388349,0.11650485436893204,58,観光ミドル
105,106,1.4,23.0,20.0,19.0,42.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,ca6f66ef80cb6607b676993291fe2afc,7a8f68d963a8352ecdaaf4090458f580,0.9090909090909091,0.8787878787878788,16,観光ミドル
106,107,1.631578947368421,24.0,19.0,25.0,62.0,e9316013ee1b03f4525fe361c46ce9c5,c71d257a01a8092eddf53c9f67705866,14260cfc7baf3f7e1ca4187b563601c1,64693e80f9a2f54a8922c3146b457de2,0.8529411764705882,1.0294117647058822,12,観光
107,108,1.0,8.0,4.0,45.0,126.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,3a6cd37aa9e38fd96d9dafc2615643d0,4683b842facadc1ad7161f72220f6a3e,0.7777777777777778,3.0555555555555554,8,ビジネス
108,109,1.619718309859155,268.0,213.0,90.0,448.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,3a6cd37aa9e38fd96d9dafc2615643d0,2ffd60eb648dbbaa1d1ba33644813c44,0.802158273381295,0.3597122302158273,159,観光
109,110,1.0,1.0,3.0,2.0,,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,e10197d2b1934736e616dea3e180fbb9,c73b518535a3fd64744044a7aa8507de,1.1818181818181819,1.0909090909090908,1,ビジネス
110,111,1.2926829268292683,40.0,41.0,18.0,,dc414a17890cfc17d011d5038b88ca93,d78f53d0856617bc782f02c3280dfef2,e5cfcc0a43c82072aca11628ff0add53,e2f51242791849e72240784844876b89,1.02,0.56,31,観光ミドル
111,112,1.2,16.0,20.0,20.0,13.0,e9316013ee1b03f4525fe361c46ce9c5,c71d257a01a8092eddf53c9f67705866,19caa95d568040a8fd28a17ce3fdbea3,b021781d1d2b93a13dc8ff34760766d6,1.1538461538461537,1.1538461538461537,12,ビジネスミドル
112,113,1.3333333333333333,2.0,3.0,0.0,50.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,c9d5e891463e5389c42d16f987ed30bd,372d41b6f39f1f523d0841fd9b84ae44,1.0833333333333333,0.8333333333333334,1,観光ミドル
113,114,1.0,0.0,4.0,2.0,15.0,dc414a17890cfc17d011d5038b88ca93,223938a74a609968141867c244086206,949e15b0347d50e717b52a045926ed87,3ad6a648eb44db771e71564ff74739bc,1.4,1.2,0,ビジネス
114,115,1.375,69.0,40.0,32.0,150.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ea4e9c80303b41bfaaf1b252a29a5ae4,fdf7c422972a5846f9cdbf7a8393bdc1,0d3eda185bb0c12492169ab0859e0b4a,0.6329113924050633,0.5316455696202531,49,観光ミドル
115,116,1.0,3.0,3.0,0.0,,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,b7bc640833cc20ea0589896701863a85,637c7ce61d38387ab09b58ca335f22ba,1.0,0.7692307692307693,3,ビジネス
116,117,1.826086956521739,34.0,23.0,21.0,45.0,43875109d1dab93592812c50d18270a7,75617bb07a2785a948ab1958909211f1,9ea5a911019b66ccd42f556c42a2fe2f,be1b876af18afc4deeb3081591d2a910,0.75,0.7045454545454546,18,観光
117,118,1.25,15.0,8.0,13.0,41.0,43875109d1dab93592812c50d18270a7,3b09a7ce9934c00fd266f9cf246308d1,27a4bc96702cbaab58b6e9afa00578a7,ea03a9e452ee7595ca4ea7ae01a8327f,0.72,0.92,13,ビジネスミドル
118,119,1.7352941176470589,91.0,68.0,44.0,200.0,e9316013ee1b03f4525fe361c46ce9c5,517061b8165aa6370d9025951a64aa52,5292f57c6ffd072df5730686ecc62fa9,8a04ba33486c0b326fa0c795922a14d9,0.7722772277227723,0.5346534653465347,50,観光
119,120,1.0,3.0,3.0,2.0,14.0,3300cf6f774b7c6a5807110f244cbc21,013592a15b9a689232792f11da797ac7,3db7301525fb3bc026edf7846eae7827,b8a4aaa1954614dee2ed2422b6b670bd,1.0,0.9230769230769231,3,ビジネス
120,121,1.2769230769230768,70.0,65.0,1.0,134.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,3a6cd37aa9e38fd96d9dafc2615643d0,2ffd60eb648dbbaa1d1ba33644813c44,0.9375,0.1375,55,ビジネスミドル
121,122,1.05,25.0,20.0,1.0,72.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,2e63024b11908f3729510051a6fc7d9e,d075eb4a9669452b8f07cfc0d13a03ab,0.8571428571428571,0.3142857142857143,23,ビジネス
122,123,1.0,10.0,1.0,4.0,17.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,dac434451fe9bd50068191f41fe792e3,b7c56c5d2855b39366b4ebe9a4eded93,0.55,0.7,10,ビジネス
123,124,1.0,1.0,2.0,0.0,42.0,f0112abf369fb03cdc5f5309300913da,ade0e32ad9713b41613b242ba618f776,308ca69746877d0f2ac9c1291d5ce209,5185dcadf66894f564cff41a3d66a444,1.0909090909090908,0.9090909090909091,1,ビジネス
124,125,0.0,1.0,0.0,1.0,18.0,3300cf6f774b7c6a5807110f244cbc21,7bc5fba93082f02f1cc37b7fa264d291,a210cff4ccedf7d23da33e3da75a2979,256368710a6a2d523b4c0473869863f7,0.9090909090909091,1.0,1,0
125,126,1.1818181818181819,14.0,11.0,7.0,113.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d91d5d5ccafec0ee0ec2941caac895ce,a4eca68b32edf1b198f72469eaac120b,0.875,0.7083333333333334,12,ビジネスミドル
126,127,1.5,6.0,2.0,3.0,,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,40590092f166f0348ecc8deeaadcd9eb,dbcae9c6094f4e3c48f191e37751241a,0.75,0.8125,4,観光
127,128,1.1071428571428572,22.0,28.0,8.0,190.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,a9009f29bc3252f9049062fa3b22db89,9dedfc2a42ed1586905b59c1e84d513d,1.1875,0.5625,19,ビジネスミドル
128,129,1.3333333333333333,6.0,3.0,2.0,28.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,0dbb24594ba15fad6625d9cfa2f198a4,a2f3a3fccfb17162326101bcb536eaf4,0.8125,0.75,4,観光ミドル
129,130,0.0,1.0,0.0,0.0,23.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,61aa63f6a67ce37b2c8934b578bb5134,2257b1dcce642874848d5ca025378d0d,0.9090909090909091,0.9090909090909091,1,0
130,131,1.1578947368421053,13.0,19.0,9.0,59.0,43875109d1dab93592812c50d18270a7,3b09a7ce9934c00fd266f9cf246308d1,c0e203c17b3a418d089e96aac011d1a1,991bd5d1842a4934e42fb45e2d46e009,1.2608695652173914,0.8260869565217391,10,ビジネスミドル
131,132,1.125,18.0,16.0,13.0,89.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,2e35ef11a402c4687ced0fde49e628ea,1e011cd809001193eb57ad8fcec3b67d,0.9285714285714286,0.8214285714285714,15,ビジネスミドル
132,133,1.0,4.0,3.0,1.0,13.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,1901d232bcf0208808cfa9469c95eff6,aa089cd4f2eb0fa19b3b13c346c22417,0.9285714285714286,0.7857142857142857,4,ビジネス
133,134,1.6233766233766234,113.0,77.0,89.0,158.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,1397d4a7ab2bd0738874d42510691f79,79e675a9aad1e1e24d3215472f7fae7f,0.7073170731707317,0.8048780487804879,69,観光
134,135,1.25,41.0,36.0,23.0,55.0,43875109d1dab93592812c50d18270a7,3b09a7ce9934c00fd266f9cf246308d1,c0e203c17b3a418d089e96aac011d1a1,a5a49a911ded94700d282a1d4ff3a373,0.9019607843137255,0.6470588235294118,32,ビジネスミドル
135,136,1.0,3.0,3.0,18.0,42.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,e2034d4f2fbe0874f8ac58f6f111f182,086904b20a91b5471cf9a27ed5f6e269,1.0,2.1538461538461537,3,ビジネス
136,137,1.5757575757575757,37.0,33.0,30.0,132.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,056a9c29dccbdfe8c9ade648e150a8d2,76765dcbfb9ab1ab83ddd05fbf04aa87,0.9148936170212766,0.851063829787234,24,観光
137,138,1.173913043478261,19.0,23.0,27.0,210.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,52d0a7d917cc19ddf5e0ee208f0acfed,5423b90b9624bbb2b47ce18b63fb9a82,1.1379310344827587,1.2758620689655173,14,ビジネスミドル
138,139,1.4642857142857142,39.0,28.0,23.0,119.0,c312e07b7a5d456d53a5b00910a336e1,a738e67265697437a33258b3ded0f813,5bd78eb0150a6aafbe571082ddbd27e4,0b1932757e83d645ba2e23c05e2bc051,0.7755102040816326,0.673469387755102,22,観光
139,140,1.2666666666666666,14.0,15.0,6.0,36.0,dc414a17890cfc17d011d5038b88ca93,d78f53d0856617bc782f02c3280dfef2,145f05d14ef5eaee02ec4752a4d20482,af3c48f954de7e56a15bb71aed201575,1.0416666666666667,0.6666666666666666,11,ビジネスミドル
140,141,0.0,2.0,0.0,0.0,6.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,1033c846fb31b08ff723d68ff17f5294,69916a1fb9c5b4db92add1f92454711f,0.8333333333333334,0.8333333333333334,2,0
141,142,1.0,4.0,1.0,0.0,24.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,0154defaec6c10404d20ecd556b6bd10,90480670aefd67d35d666c63075d61c4,0.7857142857142857,0.7142857142857143,4,ビジネス
142,143,1.7121212121212122,142.0,66.0,66.0,163.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,2e63024b11908f3729510051a6fc7d9e,d075eb4a9669452b8f07cfc0d13a03ab,0.5,0.5,75,観光
143,144,1.4666666666666666,26.0,15.0,29.0,,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,e4fe3adf995513598a9272929559bc35,2fb1f3eefbe276774a8a3911bcc7e767,0.6944444444444444,1.0833333333333333,15,観光
144,145,1.0,0.0,1.0,5.0,100.0,f0112abf369fb03cdc5f5309300913da,ce3aaf25e7e38a0c42d373fb148efc86,b94b1624f29aceb6511babed280db4d7,9dff180c5e5089dfb26be591000b90f1,1.1,1.5,0,ビジネス
145,146,0.0,1.0,0.0,5.0,27.0,e9316013ee1b03f4525fe361c46ce9c5,66c4d01ad8e30155582cf80b1d655986,7763c74e2efa67a522125d9d3d7dde25,a0549a1384a56d5424439c07d0239850,0.9090909090909091,1.3636363636363635,1,0
146,147,1.0,2.0,2.0,0.0,,e9316013ee1b03f4525fe361c46ce9c5,06a6febd7478c1aa664ed5ac87f2d560,476823f74b7633688ba7c828ad2c6bf2,61aa3f2a2e935a269764a01471a9d426,1.0,0.8333333333333334,2,ビジネス
147,148,1.7419354838709677,106.0,62.0,64.0,69.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,4713062d683b3be22a00131d9546c66d,23a40c053a6e6b4db9eb04083b40431c,0.6206896551724138,0.6379310344827587,61,観光
148,149,1.2105263157894737,19.0,19.0,5.0,54.0,dc414a17890cfc17d011d5038b88ca93,6920865be128aa14814810654738b159,654d61673e3877a9ee401c820a3c0fcc,37bd7a64da78ddc62160efecd33e22c1,1.0,0.5172413793103449,15,ビジネスミドル
149,150,1.1929824561403508,57.0,57.0,25.0,126.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d3ee2b151edf76a1afe1993bee2e6614,92a9f7b7a985edaa933c35a095b268f2,1.0,0.5223880597014925,45,ビジネスミドル
150,151,1.3125,22.0,16.0,6.0,105.0,d86102dd9c232bade9a97dccad40df48,3831f43bb997a3028669c251c2c2f552,8945cbc9f218eb1b04f4d4fa052eedb5,0add1dfa772542a1c058fe653f0de5ac,0.8125,0.5,18,観光ミドル
151,152,0.0,1.0,0.0,0.0,4.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,9d60f4c34fe948e0f4d5d99f8e20b795,5edfaad7acb9578b63dd8a1ad31bb504,0.9090909090909091,0.9090909090909091,1,0
152,153,1.2352941176470589,41.0,17.0,4.0,76.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,a9009f29bc3252f9049062fa3b22db89,9dedfc2a42ed1586905b59c1e84d513d,0.5294117647058824,0.27450980392156865,37,ビジネスミドル
153,154,1.4375,20.0,16.0,8.0,126.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,a52a65a7a9bf3158be731eb74a480b7d,77e7313e9ba67f08245bd69ef88ae9fd,0.8666666666666667,0.6,13,観光ミドル
154,155,1.4,16.0,10.0,9.0,45.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,333bcf3094c1cacf1615436a69c1bcdd,4a70d8767ca3a19d4c1d69bc95ac3782,0.7692307692307693,0.7307692307692307,10,観光ミドル
155,156,1.0,1.0,4.0,4.0,5.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,dac434451fe9bd50068191f41fe792e3,bb35c7ff4f5ba0294f2add38ed3522b9,1.2727272727272727,1.2727272727272727,1,ビジネス
156,157,1.1111111111111112,7.0,9.0,0.0,,f0112abf369fb03cdc5f5309300913da,ade0e32ad9713b41613b242ba618f776,be0d7b5c5609df2a03a058d059ffffd0,b789bfdffca6a07f08ca577fa108f99a,1.1176470588235294,0.5882352941176471,6,ビジネスミドル
157,158,1.0833333333333333,18.0,12.0,7.0,227.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,2e63024b11908f3729510051a6fc7d9e,d075eb4a9669452b8f07cfc0d13a03ab,0.7857142857142857,0.6071428571428571,17,ビジネス
158,159,1.0,0.0,1.0,0.0,39.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,42e1d13855793a364ed5888b8d6067ca,c806ca1e8d981e06b1439035119ce831,1.1,1.0,0,ビジネス
159,160,1.3333333333333333,26.0,18.0,6.0,98.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d91d5d5ccafec0ee0ec2941caac895ce,a4eca68b32edf1b198f72469eaac120b,0.7777777777777778,0.4444444444444444,20,観光ミドル
160,161,0.0,2.0,0.0,0.0,7.0,e9316013ee1b03f4525fe361c46ce9c5,a83f1272a366ddf7ae1dd11e62ea94f1,2fc44cee9cd19d8fead6d8abc2357959,dd29b77739e8d8570cfb2d487528b297,0.8333333333333334,0.8333333333333334,2,0
161,162,1.3333333333333333,20.0,9.0,2.0,58.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,c9d5e891463e5389c42d16f987ed30bd,9ccc341413e935a914a1ded367b8f80e,0.6333333333333333,0.4,17,観光ミドル
162,163,1.2,9.0,5.0,11.0,47.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d1f61a5308434688b2d6fb7cdce84ea2,5e59cb1cb29ddcdf9bc1a8b56a4407a2,0.7894736842105263,1.105263157894737,7,ビジネスミドル
163,164,1.0,9.0,3.0,8.0,106.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d153c8fd78bfad6faadf8e769e5cb314,93bb8a3bdcfb298251b12efa3067d44f,0.6842105263157895,0.9473684210526315,9,ビジネス
164,165,1.25,4.0,4.0,0.0,12.0,3300cf6f774b7c6a5807110f244cbc21,7bc5fba93082f02f1cc37b7fa264d291,cf4a2e778a687276a297613fc5a0a8a3,dfdbbfa2a0602faddc66d1be16b9d8d9,1.0,0.7142857142857143,3,ビジネスミドル
165,166,1.1666666666666667,5.0,6.0,15.0,173.0,c312e07b7a5d456d53a5b00910a336e1,543ea7c443fdfd779bbd557f2ad99d80,4e32a522ff4e84772b8906f124acc4cc,3c52b45571f21a8faba1c62bfa1e0f9f,1.0666666666666667,1.6666666666666667,4,ビジネスミドル
166,167,1.0,3.0,1.0,3.0,42.0,46e33861f921c3e38b81998fbf283f01,572d60f0f5212aacda515ebf81fb0a3a,dac434451fe9bd50068191f41fe792e3,bb35c7ff4f5ba0294f2add38ed3522b9,0.8461538461538461,1.0,3,ビジネス
167,168,0.0,1.0,0.0,0.0,19.0,43875109d1dab93592812c50d18270a7,3b09a7ce9934c00fd266f9cf246308d1,c0e203c17b3a418d089e96aac011d1a1,991bd5d1842a4934e42fb45e2d46e009,0.9090909090909091,0.9090909090909091,1,0
168,169,1.3,31.0,20.0,12.0,40.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,449c52ef581d5f9ef311189469a0520e,f76e14a3f2ebd4c7efd873fe9b5a02fd,0.7317073170731707,0.5365853658536586,26,観光ミドル
169,170,1.5084745762711864,129.0,59.0,40.0,122.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d153c8fd78bfad6faadf8e769e5cb314,93bb8a3bdcfb298251b12efa3067d44f,0.49640287769784175,0.3597122302158273,96,観光
170,171,1.4,74.0,60.0,5.0,265.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,06cdfa18559e54e94da2d9524c0d8e86,5e52f51baa60e36618f46a225cf961e5,0.8333333333333334,0.17857142857142858,51,観光ミドル
171,172,1.3,15.0,10.0,15.0,41.0,c312e07b7a5d456d53a5b00910a336e1,6692a692f80687411022c08e4f5a7a00,fc160f9e0b2f64c60d9b1131033de620,254a2525ff0603370e56b2cb93d23d76,0.8,1.0,12,観光ミドル
172,173,1.0,9.0,8.0,0.0,25.0,8a1c0d3243bba111cbcd1ec6c692dc6d,94d4f7dc1971d3473e6ed039a323bf4d,07626423add73e64eff69437c48486b8,29ca952774d9f6ae3e948e8c6b6ac205,0.9473684210526315,0.5263157894736842,9,ビジネス
173,174,1.25,24.0,16.0,12.0,32.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,aabf8b3cf6414702adfda5532705759a,da32f7dee35dbf732876e93f9cff9829,0.7647058823529411,0.6470588235294118,20,ビジネスミドル
174,175,1.391304347826087,28.0,23.0,18.0,53.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,eb147deb12cb673a610a416504ea62e2,247ac4e90c8df7a110e7d2ce6c7fdfa4,0.868421052631579,0.7368421052631579,20,観光ミドル
175,176,1.163265306122449,43.0,49.0,4.0,186.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,c9d5e891463e5389c42d16f987ed30bd,9ccc341413e935a914a1ded367b8f80e,1.1132075471698113,0.2641509433962264,35,ビジネスミドル
176,177,1.4705882352941178,51.0,17.0,20.0,84.0,43875109d1dab93592812c50d18270a7,6d279eafce12f1a118fe7cbaa74f105a,6c209dfbf525d9b834261ac3c34a5d13,57ddb260797b048b6f2f392276aebc71,0.4426229508196721,0.4918032786885246,36,観光
177,178,0.0,1.0,0.0,0.0,14.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,7c9ac287ff356750bf04d679c3c8fe9e,1e9d5bd97f324fdf170a1f9171552c6f,0.9090909090909091,0.9090909090909091,1,0
178,179,1.4666666666666666,45.0,30.0,41.0,76.0,dc414a17890cfc17d011d5038b88ca93,31a0f630d36db568ab23c9c1cd80d1c1,f11d0a982fcea099947ab41cf04aab3f,199073cb3739d73a10d0d96f0b4f8555,0.7272727272727273,0.9272727272727272,32,観光
179,180,1.5,3.0,2.0,0.0,18.0,f0112abf369fb03cdc5f5309300913da,fec19ba0016c012f3a06360cfff6da32,f54daaae627b7209bf59303c32a13b55,89bc108a1514f21f5d8be3e585270465,0.9230769230769231,0.7692307692307693,2,観光
180,181,1.0,4.0,3.0,0.0,27.0,3300cf6f774b7c6a5807110f244cbc21,689cf8289e7ea0b2eef1b017dcdfe8de,f060146bdffa635d84b3a6e73252b679,3a29aa00dde78d71bc67bca92c90b49c,0.9285714285714286,0.7142857142857143,4,ビジネス
181,182,1.0,11.0,3.0,0.0,60.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,aabf8b3cf6414702adfda5532705759a,c3b55cb211c69d4665fbe81e4447dc24,0.6190476190476191,0.47619047619047616,11,ビジネス
182,183,1.5,3.0,2.0,0.0,49.0,3300cf6f774b7c6a5807110f244cbc21,7bc5fba93082f02f1cc37b7fa264d291,ef46c8e4376792c46afd687724f35497,228c0e2eb6c80e901f26c73568f8b0a6,0.9230769230769231,0.7692307692307693,2,観光
183,184,1.0,4.0,1.0,0.0,9.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,2e35ef11a402c4687ced0fde49e628ea,1e011cd809001193eb57ad8fcec3b67d,0.7857142857142857,0.7142857142857143,4,ビジネス
184,185,1.425531914893617,43.0,47.0,0.0,129.0,3300cf6f774b7c6a5807110f244cbc21,7bc5fba93082f02f1cc37b7fa264d291,ef46c8e4376792c46afd687724f35497,106a24de78565ecced8a11bfeceb99a8,1.0754716981132075,0.18867924528301888,28,観光ミドル
185,186,1.32,35.0,25.0,3.0,92.0,c312e07b7a5d456d53a5b00910a336e1,a1b872e7729b0fa33e1099288384588a,92cf2c2bae9bd69aecda605eceed668c,f65ffecfa922fc339386cbbed148af75,0.7777777777777778,0.28888888888888886,27,観光ミドル
186,187,1.4576271186440677,105.0,59.0,52.0,51.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,aabf8b3cf6414702adfda5532705759a,c3b55cb211c69d4665fbe81e4447dc24,0.6,0.5391304347826087,77,観光ミドル
187,188,1.0,3.0,1.0,1.0,16.0,d86102dd9c232bade9a97dccad40df48,acb04522bdbc0582bf16a6a97567cc27,feec42701d96dc569e9d3adb311f136c,0ee3664805af20825b6ec9a8ddb523fe,0.8461538461538461,0.8461538461538461,3,ビジネス
188,189,1.3076923076923077,17.0,13.0,8.0,66.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,6d2a4869edc798c507684035bb015bfe,2fe1a4fb58511a0c58ccee93004fc145,0.8518518518518519,0.6666666666666666,12,観光ミドル
189,190,1.0,21.0,16.0,4.0,220.0,f0112abf369fb03cdc5f5309300913da,072c85e1653e10c9c7dd065ad007125a,449c52ef581d5f9ef311189469a0520e,f76e14a3f2ebd4c7efd873fe9b5a02fd,0.8387096774193549,0.45161290322580644,21,ビジネス
190,191,1.3043478260869565,46.0,46.0,36.0,101.0,e9316013ee1b03f4525fe361c46ce9c5,a83f1272a366ddf7ae1dd11e62ea94f1,2fc44cee9cd19d8fead6d8abc2357959,dd29b77739e8d8570cfb2d487528b297,1.0,0.8214285714285714,33,観光ミドル
191,192,1.5,8.0,6.0,0.0,27.0,89e181a40914767dfee00fa2b7c2dcb5,2b99151dba9558109a35c75a3c05c38b,3fd29b5b85ec72afe78bbebe284bdc8f,c04803648826aacfd0c78d65e86e963a,0.8888888888888888,0.5555555555555556,6,観光
192,193,1.507462686567164,77.0,67.0,80.0,308.0,8a1c0d3243bba111cbcd1ec6c692dc6d,ce83563814cff3080c8ae076f44b3020,7c9ac287ff356750bf04d679c3c8fe9e,1e9d5bd97f324fdf170a1f9171552c6f,0.8850574712643678,1.0344827586206897,54,観光
193,194,1.1428571428571428,7.0,7.0,4.0,18.0,e9316013ee1b03f4525fe361c46ce9c5,21a8fca457386861964bea1ffa848fdd,45cb322de1107c39b0f30a1c0d8cfbf1,3651b2d3f6cb47fb14d2d39425ff4272,1.0,0.8235294117647058,6,ビジネスミドル
194,195,1.0,4.0,4.0,0.0,20.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,d153c8fd78bfad6faadf8e769e5cb314,93bb8a3bdcfb298251b12efa3067d44f,1.0,0.7142857142857143,4,ビジネス
195,196,1.3181818181818181,41.0,22.0,21.0,,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,7974c7e841b95bf5fe606cce6472e159,d9d5e1d4430a992364297f4064ce04ee,0.6274509803921569,0.6078431372549019,35,観光ミドル
196,197,1.0,5.0,1.0,6.0,60.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,4713062d683b3be22a00131d9546c66d,23a40c053a6e6b4db9eb04083b40431c,0.7333333333333333,1.0666666666666667,5,ビジネス
197,198,0.0,1.0,0.0,4.0,37.0,46e33861f921c3e38b81998fbf283f01,c86352f5b57e80fe545cfec1fd8505a1,2e35ef11a402c4687ced0fde49e628ea,1e011cd809001193eb57ad8fcec3b67d,0.9090909090909091,1.2727272727272727,1,0
198,199,0.0,1.0,0.0,1.0,12.0,3300cf6f774b7c6a5807110f244cbc21,689cf8289e7ea0b2eef1b017dcdfe8de,3898c744a48f06063567ca792fbbd17d,6bc1144fe8e10db7f8f44fe1fa940bbf,0.9090909090909091,1.0,1,0
199,200,1.5,2.0,2.0,2.0,20.0,dc414a17890cfc17d011d5038b88ca93,223938a74a609968141867c244086206,93d3494bd6801de9540305511d666e68,43632fe5f0c23f7ed50c698a44f0480f,1.0,1.0,1,観光
200,201,0.0,5.0,0.0,29.0,120.0,46e33861f921c3e38b81998fbf283f01,107c7305a74c8dcc4f143de208bf7ec2,02b03ddff2e82cb0bec8826597961845,0d65c2992e2b883e418e05300fbc2afd,0.6666666666666666,2.6,5,0
201,202,1.1842105263157894,49.0,38.0,28.0,305.0,b07b75d367ebece55a23ceecc939fff4,0a66f6ab9c0507059da6f22a0e1f1690,9ab5718fd88c6e5f9fec37a51827d428,2f0d5aadbc3d9d26cf8677edb21c4845,0.8135593220338984,0.6440677966101694,41,ビジネスミドル
